id,probablity,label
2699,0.0008064766298048198,0.0
2841,7.195955549832433e-05,0.0
3587,0.9994791150093079,1.0
5848,0.09336130321025848,0.0
5690,0.8268095254898071,1.0
162,0.6077462434768677,1.0
6399,0.9790175557136536,1.0
7087,0.001421030843630433,0.0
176,0.9999998807907104,1.0
7093,0.9338086843490601,1.0
5684,0.9804036617279053,1.0
2855,0.9999263286590576,1.0
3593,0.9975761771202087,1.0
9900,2.1232639483059756e-05,0.0
88,0.9974930286407471,1.0
610,0.9976413249969482,1.0
1384,0.9998956918716431,1.0
6164,0.0018926006741821766,0.0
9257,0.2506086230278015,0.0
12052,0.989844560623169,1.0
8149,2.314998346264474e-05,0.0
4773,0.9997424483299255,1.0
2302,0.007211191579699516,0.0
10645,0.9999997615814209,1.0
2464,0.9965292811393738,1.0
10123,0.5706626176834106,1.0
4015,0.0021717152558267117,0.0
6602,0.54519122838974,1.0
9531,0.03794119879603386,0.0
7508,0.29297736287117004,0.0
1179,0.9987459182739258,1.0
6616,3.530012327246368e-05,0.0
9525,0.0010574915213510394,0.0
2470,0.9710142016410828,1.0
10137,0.4206823706626892,0.0
11229,0.9733762145042419,1.0
4001,0.5890756249427795,1.0
10889,0.21034279465675354,0.0
4767,0.9999986886978149,1.0
3008,0.2720825970172882,0.0
2316,0.9808288216590881,1.0
10651,0.34454116225242615,0.0
5479,0.9992844462394714,1.0
6170,1.1768684089474846e-05,0.0
9243,0.00017268118972424418,0.0
12046,0.9897998571395874,1.0
11567,0.9976193308830261,1.0
3020,0.006308575160801411,0.0
4997,0.0011544834123924375,0.0
10679,7.1757699515728746e-06,0.0
5451,0.1301845908164978,0.0
6158,0.009332871064543724,0.0
1637,0.14285539090633392,0.0
8175,0.0008707626257091761,0.0
7246,0.990720272064209,1.0
8613,0.9953433871269226,1.0
7520,0.9985588192939758,1.0
1151,0.9872469902038574,1.0
5337,0.9999994039535522,1.0
2458,0.030029047280550003,0.0
11201,0.9986684322357178,1.0
3746,0.04052646830677986,0.0
4029,0.004527986980974674,0.0
5323,0.1298782080411911,0.0
11215,0.0017636208795011044,0.0
3752,0.9997815489768982,1.0
8607,0.07220633327960968,0.0
7534,0.27137938141822815,0.0
1145,0.999950647354126,1.0
9519,0.0021761113312095404,0.0
1623,0.5757261514663696,1.0
8161,0.18643556535243988,0.0
7252,0.6217880249023438,1.0
11573,7.813905540388077e-06,0.0
3034,0.001508227433077991,0.0
4983,1.9520653040672187e-06,0.0
5445,0.9493557214736938,1.0
10686,0.0012592724524438381,0.0
4968,0.99687260389328,1.0
11598,0.0017503458075225353,0.0
12091,0.14839260280132294,0.0
1810,0.7674807906150818,1.0
9294,0.5836917757987976,1.0
8834,0.04008026793599129,0.0
6819,0.9986602067947388,1.0
3961,0.7827659249305725,1.0
3975,0.6674704551696777,1.0
8820,0.00041408848483115435,0.0
12085,0.00015070040535647422,0.0
1804,0.007498058956116438,0.0
9280,0.9993661046028137,1.0
348,0.7258334755897522,1.0
10692,0.9936367273330688,1.0
7285,0.9973874688148499,1.0
360,0.08395861089229584,0.0
4954,0.9980626702308655,1.0
5492,0.007449098397046328,0.0
10862,6.610772106796503e-05,0.0
3785,0.25078704953193665,0.0
406,0.8375386595726013,1.0
1192,0.021239863708615303,0.0
8808,0.12742874026298523,0.0
6825,0.9406193494796753,1.0
1186,0.9958244562149048,1.0
412,0.9994563460350037,1.0
6831,0.9091547131538391,1.0
3791,0.10160937160253525,0.0
3949,0.2709673345088959,0.0
4940,0.9959756731987,1.0
5486,0.004247064236551523,0.0
4798,0.005383712239563465,0.0
10876,0.9879887104034424,1.0
1838,0.9922726154327393,1.0
7291,0.9917633533477783,1.0
374,0.11809148639440536,0.0
12126,0.9998853206634521,1.0
6010,0.6933214068412781,1.0
9323,0.9991438388824463,1.0
5519,0.9706750512123108,1.0
2276,0.9275694489479065,1.0
10731,0.9999887943267822,1.0
3168,0.013927326537668705,0.0
4607,0.019489262253046036,0.0
4161,0.9997414946556091,1.0
11349,0.00942967738956213,0.0
2510,0.8985639214515686,1.0
10057,0.9826759099960327,1.0
6776,8.076896733655303e-07,0.0
9445,0.6942817568778992,1.0
1019,0.9923036694526672,1.0
8983,0.9999133348464966,1.0
7468,0.9982984662055969,1.0
6762,0.0022030954714864492,0.0
9451,0.028583116829395294,0.0
8997,0.24871890246868134,0.0
599,0.0002655539137776941,0.0
4175,0.9971725344657898,1.0
2504,0.9364526271820068,1.0
10043,0.9999589920043945,1.0
2262,0.9936220049858093,1.0
10725,0.9932491779327393,1.0
4613,0.7024299502372742,1.0
8029,0.3624277114868164,0.0
12132,0.004530502017587423,0.0
6004,0.999992847442627,1.0
9337,0.12034127861261368,0.0
5525,0.011325979605317116,0.0
11413,0.34375274181365967,0.0
3154,0.01946091465651989,0.0
8001,4.869240001426078e-06,0.0
7332,0.9735074043273926,1.0
1743,0.03958151862025261,0.0
9479,0.9994029998779297,1.0
1025,0.00147504941560328,0.0
6992,0.9999924898147583,1.0
8767,0.9999681711196899,1.0
7454,0.9520901441574097,1.0
11375,0.056170400232076645,0.0
3632,0.6607095003128052,1.0
5243,0.6707082986831665,1.0
4149,0.00028344200109131634,0.0
11361,0.014663076028227806,0.0
3626,0.2969380021095276,0.0
2538,6.950268289074302e-05,0.0
5257,0.0002231643011327833,0.0
1031,0.18987596035003662,0.0
6986,0.9997639060020447,1.0
8773,6.176199531182647e-05,0.0
7440,0.3985781669616699,0.0
8015,0.7595637440681458,1.0
7326,0.9745501279830933,1.0
1757,0.0014505127910524607,0.0
6038,0.9868408441543579,1.0
5531,0.9568806290626526,1.0
10719,0.9999088048934937,1.0
11407,0.9991959929466248,1.0
3140,0.9989340901374817,1.0
228,4.559780063573271e-05,0.0
1964,0.2925221621990204,0.0
8798,0.0001524628751212731,0.0
9486,4.54148130302201e-06,0.0
8940,0.7270128130912781,1.0
10094,0.819577157497406,1.0
3815,0.0005220294697210193,0.0
10080,0.9999855756759644,1.0
3801,0.9999759197235107,1.0
6979,0.04594108462333679,0.0
9492,0.0013188871089369059,0.0
8954,0.0022605990525335073,0.0
1970,0.984218418598175,1.0
4808,0.9999618530273438,1.0
214,0.9349353909492493,1.0
1780,0.2962082028388977,0.0
1958,0.005545250605791807,0.0
3197,0.0009109513484872878,0.0
10916,0.8901642560958862,1.0
4820,0.9998186230659485,1.0
2289,0.0001796363794710487,0.0
5280,0.027266914024949074,0.0
3829,0.9990826845169067,1.0
6951,0.10002261400222778,0.0
7497,3.734289322210316e-09,0.0
6789,4.787199031852651e-06,0.0
572,0.9997690320014954,1.0
6945,0.999922513961792,1.0
7483,0.3415807783603668,0.0
566,0.0010727155022323132,0.0
8968,0.9987977743148804,1.0
5294,9.701193448563572e-06,0.0
3183,0.9215354323387146,1.0
10902,0.9990719556808472,1.0
4834,0.9783918857574463,1.0
1794,0.963967502117157,1.0
200,0.8567960262298584,1.0
8559,0.9999969005584717,1.0
957,0.03453366830945015,0.0
12442,0.8807312250137329,1.0
9647,0.850752592086792,1.0
6574,0.9929238557815552,1.0
10255,0.9511175155639648,1.0
2712,0.2566424310207367,0.0
4363,0.0002550341305322945,0.0
4405,0.9999613761901855,1.0
10533,0.012288169004023075,0.0
2074,0.4579157829284668,0.0
9121,0.639617383480072,1.0
6212,0.06417419761419296,0.0
12324,0.5892494916915894,1.0
9135,0.9760457873344421,1.0
6206,0.9999638795852661,1.0
1569,0.939475417137146,1.0
12330,0.2987138032913208,0.0
7118,0.9890933036804199,1.0
4411,0.9911933541297913,1.0
11639,0.013934466056525707,0.0
10527,0.056176166981458664,0.0
2060,0.9999595880508423,1.0
5069,0.9843212366104126,1.0
10241,0.6344647407531738,1.0
2706,0.9891786575317383,1.0
3418,0.06098995357751846,0.0
4377,1.7718298295221757e-06,0.0
943,0.00019760304712690413,0.0
12456,0.0018812939524650574,0.0
9653,0.0008411213057115674,0.0
6560,0.7177982330322266,1.0
5041,0.8042870759963989,1.0
10269,0.999998927116394,1.0
3430,0.7839224934577942,1.0
11177,0.9995917677879333,1.0
7656,0.009014266543090343,0.0
8565,0.939086377620697,1.0
1227,0.9999618530273438,1.0
6548,0.08959358930587769,0.0
1541,0.21955136954784393,0.0
12318,0.9996225833892822,1.0
7130,0.954499363899231,1.0
8203,0.036911044269800186,0.0
4439,0.9999268054962158,1.0
3356,0.917036235332489,1.0
11611,0.10109201073646545,0.0
2048,5.5452903325203806e-05,0.0
5727,0.011175527237355709,0.0
3342,0.004486301448196173,0.0
11605,0.2672375440597534,0.0
5733,0.9765412211418152,1.0
9109,0.7346966862678528,1.0
1555,0.0001689366763457656,0.0
7124,0.00010231527267023921,0.0
8217,0.0030884528532624245,0.0
7642,0.8512373566627502,1.0
8571,0.0014583492884412408,0.0
1233,3.372178252902813e-05,0.0
5055,0.00013118294009473175,0.0
3424,0.9906005859375,1.0
11163,1.3838190170645248e-05,0.0
11188,0.9955008625984192,1.0
2909,3.264424958615564e-05,0.0
10296,0.0961012989282608,0.0
7871,0.00028262168052606285,0.0
9684,0.9999727010726929,1.0
994,0.04227934777736664,0.0
12481,0.0005503666470758617,0.0
11836,0.9846900701522827,1.0
5900,1.2700957086053677e-06,0.0
11822,0.990547239780426,1.0
5914,8.664675988256931e-05,0.0
758,0.00016138676437549293,0.0
7865,6.104296062403591e-06,0.0
9690,0.8294548392295837,1.0
980,0.9998990297317505,1.0
9848,1.0070588807309377e-08,0.0
12495,7.566941349068657e-07,0.0
10282,0.8208206295967102,1.0
770,0.6489484906196594,1.0
7695,0.9999997615814209,1.0
9860,0.1761711686849594,0.0
2935,4.381155304145068e-05,0.0
5082,0.008323953486979008,0.0
3395,0.9339689016342163,1.0
1582,0.0086056524887681,0.0
1596,0.21559081971645355,0.0
3381,0.026868022978305817,0.0
5928,0.9998668432235718,1.0
2921,0.08260547369718552,0.0
4388,0.9998781681060791,1.0
5096,0.999996542930603,1.0
7859,0.00046103267231956124,0.0
764,2.1976868083584122e-05,0.0
7681,0.7933766841888428,1.0
9874,0.002936034696176648,0.0
5929,0.0747942328453064,0.0
3380,0.8964642882347107,1.0
1597,7.747299241600558e-05,0.0
9875,0.9506374001502991,1.0
7680,0.0519486740231514,0.0
765,0.9741598963737488,1.0
7858,0.003991417121142149,0.0
5097,0.00036950732464902103,0.0
4389,0.08920843154191971,0.0
2920,0.014377624727785587,0.0
5083,0.0015940344892442226,0.0
2934,0.0071373977698385715,0.0
9861,0.9928570985794067,1.0
7694,0.9983875751495361,1.0
771,0.06053459644317627,0.0
1583,0.0016120771178975701,0.0
3394,0.0006931841489858925,0.0
5915,0.9998480081558228,1.0
11823,0.9989731311798096,1.0
10283,0.828431248664856,1.0
12494,0.9996627569198608,1.0
9849,0.9998824596405029,1.0
981,0.9802543520927429,1.0
9691,0.006675172597169876,0.0
7864,0.7443475723266602,1.0
759,6.734146154485643e-05,0.0
12480,0.0010967598063871264,0.0
995,0.2526940405368805,0.0
9685,0.0014487814623862505,0.0
7870,0.029749082401394844,0.0
10297,0.999991774559021,1.0
2908,0.4240240156650543,0.0
11189,0.9995477795600891,1.0
5901,0.9999858140945435,1.0
11837,0.04012945294380188,0.0
8216,0.38628754019737244,0.0
7125,3.1170504371402785e-05,0.0
1554,0.9999827146530151,1.0
9108,0.9998799562454224,1.0
5732,0.9999936819076538,1.0
11604,0.9910179376602173,1.0
3343,0.006382500287145376,0.0
11162,0.011496947146952152,0.0
3425,0.999396800994873,1.0
5054,2.4649219994898885e-05,0.0
1232,0.7948952913284302,1.0
8570,0.020307768136262894,0.0
7643,0.9977114200592041,1.0
6549,0.8744646906852722,1.0
1226,0.028707358986139297,0.0
8564,0.9697301387786865,1.0
7657,0.008800030685961246,0.0
11176,0.8215699791908264,1.0
3431,0.00024842258426360786,0.0
10268,0.9998655319213867,1.0
5040,0.9991957545280457,1.0
5726,0.010285203345119953,0.0
2049,4.61987110611517e-06,0.0
11610,0.01763833872973919,0.0
3357,0.9928665161132812,1.0
4438,0.35518068075180054,0.0
8202,0.999990701675415,1.0
7131,0.005980403628200293,0.0
12319,0.012291595339775085,0.0
1540,0.0016977181658148766,0.0
2061,0.9995595812797546,1.0
10526,0.999521017074585,1.0
11638,0.005851957481354475,0.0
4410,0.9999140501022339,1.0
7119,0.9998791217803955,1.0
12331,0.14353294670581818,0.0
1568,0.5215164422988892,1.0
6207,0.8321166634559631,1.0
9134,0.9999480247497559,1.0
6561,0.009608590044081211,0.0
9652,0.661507248878479,1.0
12457,1.9662442355183885e-05,0.0
942,0.0005038693780079484,0.0
4376,0.025820035487413406,0.0
3419,0.9893968105316162,1.0
2707,0.9990299940109253,1.0
10240,1.1534248187672347e-05,0.0
5068,0.9954751133918762,1.0
4362,0.9999967813491821,1.0
2713,0.00014984054723754525,0.0
10254,0.999210000038147,1.0
6575,0.015489962883293629,0.0
9646,0.99994957447052,1.0
12443,0.9996501207351685,1.0
8558,1.7474838386988267e-05,0.0
956,0.9143563508987427,1.0
12325,0.000341317179845646,0.0
6213,0.3998352885246277,0.0
9120,0.0652390569448471,0.0
2075,0.0004319263971410692,0.0
10532,0.006373160053044558,0.0
4404,0.9940428137779236,1.0
5295,0.9946584105491638,1.0
567,0.14354251325130463,0.0
8969,0.9587364196777344,1.0
7482,0.12789741158485413,0.0
6944,0.9895204305648804,1.0
201,0.9927547574043274,1.0
1795,0.00025008805096149445,0.0
4835,0.9538989067077637,1.0
10903,0.9999856948852539,1.0
3182,0.9696139097213745,1.0
2288,0.05500762164592743,0.0
4821,0.9301863312721252,1.0
10917,0.009489530697464943,0.0
3196,0.9999891519546509,1.0
1959,0.002503945492208004,0.0
1781,0.9994582533836365,1.0
215,0.9954684972763062,1.0
573,0.5624569654464722,1.0
6788,1.3672964982447411e-08,0.0
7496,0.016118481755256653,0.0
6950,0.427816241979599,0.0
3828,0.9992679953575134,1.0
5281,0.05889759585261345,0.0
8955,0.9999945163726807,1.0
9493,0.9999767541885376,1.0
6978,0.2652263045310974,0.0
3800,0.0017628754721954465,0.0
10081,0.3826075792312622,0.0
4809,0.003332773456349969,0.0
1971,9.862790648185182e-06,0.0
1965,0.007467440329492092,0.0
229,0.9113646745681763,1.0
3814,0.9994220733642578,1.0
10095,2.6849222649616422e-06,0.0
8941,0.1969452053308487,0.0
9487,0.21390245854854584,0.0
8799,0.28775081038475037,0.0
7441,0.002999590476974845,0.0
8772,0.012366791255772114,0.0
6987,0.012147730216383934,0.0
1030,9.82285855570808e-05,0.0
5256,0.9995217323303223,1.0
2539,0.9464839696884155,1.0
3627,0.3697919547557831,0.0
11360,0.9990823268890381,1.0
4148,0.0030682263895869255,0.0
3141,0.9716408848762512,1.0
11406,0.9167746305465698,1.0
10718,0.005372963380068541,0.0
5530,0.25929710268974304,0.0
6039,0.16611440479755402,0.0
1756,6.329597817966715e-05,0.0
7327,0.9998531341552734,1.0
8014,0.9913116693496704,1.0
1742,0.9999164342880249,1.0
7333,0.09079544246196747,0.0
8000,0.6659213304519653,1.0
3155,0.9996076226234436,1.0
11412,0.9618723392486572,1.0
5524,0.9999940395355225,1.0
5242,0.9963669776916504,1.0
3633,0.9878172278404236,1.0
11374,0.013192519545555115,0.0
7455,0.9983382225036621,1.0
8766,0.03937621787190437,0.0
6993,0.39875295758247375,0.0
1024,0.9639702439308167,1.0
9478,0.4156704843044281,0.0
10042,0.938559889793396,1.0
2505,0.9959659576416016,1.0
4174,0.9999120235443115,1.0
8996,0.19896557927131653,0.0
598,0.9911536574363708,1.0
9450,0.06418009102344513,0.0
6763,0.5135486125946045,1.0
9336,0.9997796416282654,1.0
6005,0.9940849542617798,1.0
12133,0.9237036108970642,1.0
8028,0.9998302459716797,1.0
4612,0.42410245537757874,0.0
10724,0.9947985410690308,1.0
2263,0.6009179353713989,1.0
4606,0.7430313229560852,1.0
3169,0.025370590388774872,0.0
10730,0.995025098323822,1.0
2277,0.0700383111834526,0.0
5518,6.815299258278174e-08,0.0
9322,0.9299096465110779,1.0
6011,0.0001517831697128713,0.0
12127,0.25277552008628845,0.0
7469,0.9996598958969116,1.0
1018,0.9999058246612549,1.0
8982,0.9875652194023132,1.0
9444,0.08258648961782455,0.0
6777,0.00011351611465215683,0.0
10056,0.7936587333679199,1.0
2511,0.9981037378311157,1.0
11348,0.17688623070716858,0.0
4160,0.007135748863220215,0.0
3948,0.9999973773956299,1.0
3790,0.07014475762844086,0.0
6830,0.06631910800933838,0.0
413,0.8149777054786682,1.0
1187,0.0008681331528350711,0.0
375,0.5003154277801514,1.0
7290,0.04662672057747841,0.0
1839,0.018000643700361252,0.0
4799,0.9987885355949402,1.0
10877,0.0863102450966835,0.0
5487,0.9996969699859619,1.0
4941,0.9330007433891296,1.0
10863,0.999994158744812,1.0
5493,0.9982465505599976,1.0
4955,0.9999579191207886,1.0
361,0.12919865548610687,0.0
7284,4.014435944554862e-06,0.0
6824,0.999972939491272,1.0
1193,0.00016452334239147604,0.0
407,0.012811904773116112,0.0
8809,0.9984245300292969,1.0
3784,0.9945985078811646,1.0
8821,0.9999867677688599,1.0
3974,0.019042499363422394,0.0
10693,0.579017162322998,1.0
349,0.9865877032279968,1.0
9281,0.9999569654464722,1.0
1805,0.001562590477988124,0.0
12084,0.0011520754778757691,0.0
9295,0.7608792185783386,1.0
1811,0.8873683214187622,1.0
12090,0.9984850287437439,1.0
11599,0.0021044600289314985,0.0
10687,0.0006205592071637511,0.0
4969,0.2781255543231964,0.0
3960,0.999782145023346,1.0
6818,0.00046775408554822206,0.0
8835,0.894836962223053,1.0
9518,0.0639580637216568,0.0
1144,0.9991896748542786,1.0
7535,0.938456654548645,1.0
8606,0.20781071484088898,0.0
3753,0.2564886212348938,0.0
11214,0.0006940150051377714,0.0
5322,0.9947592616081238,1.0
5444,0.8790000677108765,1.0
4982,0.9936355352401733,1.0
3035,4.473260105442023e-06,0.0
11572,0.024605952203273773,0.0
7253,0.0006474099936895072,0.0
8160,0.9927892088890076,1.0
1622,0.024186423048377037,0.0
7247,0.9992913007736206,1.0
8174,0.9921488761901855,1.0
1636,0.803094208240509,1.0
6159,0.0046282922849059105,0.0
5450,0.9999959468841553,1.0
4996,0.9625548720359802,1.0
10678,0.0013868184760212898,0.0
3021,0.08393870294094086,0.0
11566,0.002486963989213109,0.0
4028,0.34115713834762573,0.0
3747,0.00012878501729574054,0.0
11200,0.8780432939529419,1.0
2459,0.9941178560256958,1.0
5336,0.8248652815818787,1.0
1150,5.358930502552539e-05,0.0
7521,0.9542197585105896,1.0
8612,0.816693902015686,1.0
4000,0.004617529921233654,0.0
11228,0.24800072610378265,0.0
10136,0.8361951112747192,1.0
2471,0.4369373023509979,0.0
9524,0.9380243420600891,1.0
6617,0.030669698491692543,0.0
1178,0.0066426414996385574,0.0
7509,0.9771109819412231,1.0
12047,0.000260595086729154,0.0
9242,0.9277167916297913,1.0
6171,0.2216925173997879,0.0
5478,0.9879405498504639,1.0
10650,0.13485582172870636,0.0
2317,0.0001916689216159284,0.0
3009,0.8570675849914551,1.0
10888,0.9999879598617554,1.0
4766,0.36268875002861023,0.0
10644,0.9877840876579285,1.0
2303,0.2858801484107971,0.0
4772,0.9997034668922424,1.0
8148,0.9997037053108215,1.0
12053,0.1961354911327362,0.0
9256,3.3387607345503056e-07,0.0
6165,0.002363624284043908,0.0
9530,0.7768538594245911,1.0
6603,5.763152330473531e-06,0.0
4014,0.004117163363844156,0.0
10122,0.034640878438949585,0.0
2465,0.5763581395149231,1.0
5685,0.00053745589684695,0.0
7092,0.0027497054543346167,0.0
177,0.9997887015342712,1.0
1385,0.902749240398407,1.0
611,0.9471225738525391,1.0
89,2.0797544948436553e-06,0.0
9901,5.2731074902112596e-06,0.0
3592,0.07950473576784134,0.0
2854,0.00025478698080405593,0.0
3586,0.3265877962112427,0.0
2840,0.034870948642492294,0.0
2698,0.10722215473651886,0.0
605,2.332874515786898e-07,0.0
1391,0.015194184146821499,0.0
7938,0.9992757439613342,1.0
9915,0.00018154009012505412,0.0
7086,0.17071375250816345,0.0
6398,0.9999990463256836,1.0
163,4.034789981233189e-06,0.0
5691,0.9999936819076538,1.0
5849,0.2533123195171356,0.0
12286,1.3021993936490617e-06,0.0
9083,0.9999996423721313,1.0
10491,0.16364537179470062,0.0
11957,0.9995635151863098,1.0
5861,0.0001334401167696342,0.0
2868,0.9961643218994141,1.0
7910,0.0012737233191728592,0.0
7904,9.391566777594562e-07,0.0
639,0.005965006072074175,0.0
9929,0.010250527411699295,0.0
10485,0.986747145652771,1.0
11943,3.9948869101635864e-08,0.0
5875,0.05889768525958061,0.0
12292,0.9972188472747803,1.0
8389,0.9989755153656006,1.0
9097,0.031090276315808296,0.0
1420,0.04245474189519882,0.0
12279,0.9957614541053772,1.0
8362,0.999995231628418,1.0
7051,0.6584603786468506,1.0
4558,0.9320366978645325,1.0
11770,0.9082480669021606,1.0
3237,0.999911904335022,1.0
2129,0.9944213032722473,1.0
5646,0.6009535193443298,1.0
5120,0.9969843029975891,1.0
10308,0.0008225999190472066,0.0
11016,0.9739596247673035,1.0
3551,0.032702479511499405,0.0
2897,2.2041045610876608e-07,0.0
8404,0.7585827708244324,1.0
7737,0.9976593255996704,1.0
1346,0.00475659454241395,0.0
6429,0.9977377653121948,1.0
8410,0.9949835538864136,1.0
7723,0.9990492463111877,1.0
1352,0.004482856951653957,0.0
5134,0.0002817314525600523,0.0
11002,0.5427826642990112,1.0
3545,0.35034945607185364,0.0
2883,0.0003478098369669169,0.0
11764,0.11207187920808792,0.0
3223,0.939643919467926,1.0
5652,2.252764898003079e-05,0.0
9068,0.019206753000617027,0.0
1434,0.997409999370575,1.0
8376,5.037252776673995e-05,0.0
7045,0.024247359484434128,0.0
4564,0.887822687625885,1.0
2115,0.19241118431091309,0.0
10452,0.9777556657791138,1.0
11994,0.2533879578113556,0.0
6373,0.9999521970748901,1.0
9040,0.9806317090988159,1.0
188,7.923509656393435e-06,0.0
12245,0.49143657088279724,0.0
8438,0.999897837638855,1.0
836,7.623038982274011e-07,0.0
6415,0.04129471257328987,0.0
76,0.6938159465789795,1.0
9726,0.0026600381825119257,0.0
2673,0.24986152350902557,0.0
10334,0.0019033371936529875,0.0
4202,0.006020205561071634,0.0
5108,4.8924179282039404e-05,0.0
2667,0.9931668639183044,1.0
10320,0.9984153509140015,1.0
3579,0.9987118244171143,1.0
4216,0.9994508624076843,1.0
822,0.3507555425167084,0.0
62,0.7270514965057373,1.0
6401,0.28146472573280334,0.0
9732,0.00304396147839725,0.0
6367,0.9915367364883423,1.0
9054,0.9988682270050049,1.0
1408,0.04461871087551117,0.0
12251,0.984346866607666,1.0
7079,0.9998687505722046,1.0
4570,0.523531973361969,1.0
11758,0.9943230152130127,1.0
2101,0.9999567270278931,1.0
10446,0.8141441345214844,1.0
11980,0.9701598882675171,1.0
4200,0.44973301887512207,0.0
11028,0.03150765970349312,0.0
2671,0.9697434902191162,1.0
10336,0.7581596970558167,1.0
74,0.9973869919776917,1.0
6417,0.024314219132065773,0.0
9724,0.873848557472229,1.0
1378,0.8246397376060486,1.0
7709,0.11713143438100815,0.0
834,0.9201706647872925,1.0
12247,0.27360209822654724,0.0
6371,6.961637700442225e-05,0.0
9042,0.48428401350975037,0.0
5678,1.5270622100160836e-07,0.0
11996,0.04024343192577362,0.0
2117,0.9971593618392944,1.0
10450,1.5673193729526247e-06,0.0
3209,0.9999890327453613,1.0
4566,0.999963641166687,1.0
11982,0.997495174407959,1.0
2103,0.06468139588832855,0.0
10444,0.9999501705169678,1.0
4572,0.058710284531116486,0.0
8348,0.00415649451315403,0.0
12253,0.9631629586219788,1.0
6365,0.7651978135108948,1.0
9056,0.010469638742506504,0.0
6403,0.0006171212298795581,0.0
60,0.881125271320343,1.0
9730,0.02961812913417816,0.0
820,0.7734050750732422,1.0
4214,7.297476258827373e-05,0.0
2665,0.158457413315773,0.0
10322,0.4970603883266449,0.0
9718,0.0019480795599520206,0.0
48,0.999631404876709,1.0
1344,0.014159053564071655,0.0
808,0.30863088369369507,0.0
8406,0.4031248688697815,0.0
7735,0.9999988079071045,1.0
2895,0.9987344145774841,1.0
11014,0.815750002861023,1.0
3553,0.010346324183046818,0.0
5122,3.202506206889666e-07,0.0
5644,0.9741188883781433,1.0
11772,0.4271177053451538,0.0
3235,0.9991858601570129,1.0
8360,0.9909504055976868,1.0
7053,0.8567422032356262,1.0
1422,0.003448069328442216,0.0
8374,0.020743360742926598,0.0
7047,0.20084358751773834,0.0
1436,0.7858561873435974,1.0
6359,0.701489269733429,1.0
5650,0.9760177135467529,1.0
10478,0.9777787327766418,1.0
11766,0.3062508702278137,0.0
5888,0.0005795622710138559,0.0
3221,0.0005338167538866401,0.0
4228,0.00011112783977296203,0.0
2881,0.9999942779541016,1.0
11000,0.9254741668701172,1.0
3547,0.031608179211616516,0.0
2659,0.607905387878418,1.0
5136,0.00016897209570743144,0.0
1350,0.9999715089797974,1.0
8412,0.9353067278862,1.0
7721,0.00042301564826630056,0.0
7912,0.911120593547821,1.0
